"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,Navigation,"Link clicks","Sticker taps",Follows
17953457907111557,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,5,"03/16/2026 00:07",https://www.instagram.com/stories/purapura.ponsel/3853934889742346930,"IG story",,Lifetime,1751,1571,0,0,5,0,1704,,2,
18343372552213921,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,5,"03/16/2026 00:08",https://www.instagram.com/stories/purapura.ponsel/3853935554858299279,"IG story",,Lifetime,1698,1487,0,0,4,0,1634,,,
17932897449196977,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","YUK KE STORE SEKARANG JUGA😊",13,"03/16/2026 00:36",https://www.instagram.com/stories/purapura.ponsel/3853949480392177494,"IG story",,Lifetime,1682,1480,0,0,3,0,1639,,,1
17849791923658499,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","YUK GAS SEKARANG🚀",11,"03/16/2026 01:00",https://www.instagram.com/stories/purapura.ponsel/3853961439418244257,"IG story",,Lifetime,1658,1474,1,0,3,3,1609,,,
18094034444286645,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""LOKER""SEKARANG🚀",13,"03/16/2026 03:16",https://www.instagram.com/stories/purapura.ponsel/3854029838936690448,"IG story",,Lifetime,1816,1632,0,0,6,0,1737,,,1
18153728977446778,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,11,"03/16/2026 03:16",https://www.instagram.com/stories/purapura.ponsel/3854029899938630678,"IG story",,Lifetime,1627,1470,0,0,6,0,1579,10,,
17940165750154151,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""SERVICE""SEKARANG☺️",15,"03/16/2026 04:28",https://www.instagram.com/stories/purapura.ponsel/3854066287035797505,"IG story",,Lifetime,1773,1565,0,0,10,2,1672,,,
18096788831068668,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/16/2026 04:48",https://www.instagram.com/stories/purapura.ponsel/3854076067540305634,"IG story",,Lifetime,1744,1493,0,0,1,0,1704,,4,
18059160242398345,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,12,"03/16/2026 05:00",https://www.instagram.com/stories/purapura.ponsel/3854082477560926472,"IG story",,Lifetime,1745,1458,0,0,4,1,1666,,,
18003485177714369,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,15,"03/16/2026 06:01",https://www.instagram.com/stories/purapura.ponsel/3854112661810531694,"IG story",,Lifetime,1789,1543,0,0,9,0,1692,,,
17878671765513200,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/16/2026 06:05",https://www.instagram.com/stories/purapura.ponsel/3854114843411085545,"IG story",,Lifetime,1670,1454,2,0,3,0,1645,,12,
18343215604241346,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/16/2026 06:29",https://www.instagram.com/stories/purapura.ponsel/3854127186022960942,"IG story",,Lifetime,1685,1432,1,0,3,0,1656,,8,
17859353991669493,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,60,"03/16/2026 06:55",https://www.instagram.com/stories/purapura.ponsel/3854140023453745522,"IG story",,Lifetime,1968,1803,0,0,2,0,1137,,,
18108631882755294,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,60,"03/16/2026 06:55",https://www.instagram.com/stories/purapura.ponsel/3854140081444173670,"IG story",,Lifetime,2878,2577,0,0,3,0,1509,,,
18116931355729286,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,60,"03/16/2026 06:55",https://www.instagram.com/stories/purapura.ponsel/3854140119822096692,"IG story",,Lifetime,2806,2507,1,0,2,0,1491,,,
17943655749136704,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,60,"03/16/2026 07:08",https://www.instagram.com/stories/purapura.ponsel/3854146747132780929,"IG story",,Lifetime,2795,2454,1,0,10,0,1516,,,
18132945790523227,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",🙏🏻🙏🏻✨✨,0,"03/16/2026 18:37",https://www.instagram.com/stories/purapura.ponsel/3854493499857798396,"IG story",,Lifetime,2590,2161,1,0,10,0,2408,,,
18018625565651894,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"03/16/2026 19:01",https://www.instagram.com/stories/purapura.ponsel/3854505639876467782,"IG story",,Lifetime,2279,1865,0,0,12,0,2173,,4,
17951132460118614,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""IPHONE"" SEKARANG🤩",10,"03/16/2026 19:12",https://www.instagram.com/stories/purapura.ponsel/3854510866641933120,"IG story",,Lifetime,2094,1716,0,0,2,0,1983,,,
17869877595474704,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""ANDROID"" SEKARANG🤩",13,"03/16/2026 19:14",https://www.instagram.com/stories/purapura.ponsel/3854511945584732878,"IG story",,Lifetime,1910,1608,0,0,6,0,1861,,,
17943969387159495,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","SETIAP PEMBELIAN ANDROID BRAND NEW, KALIAN BERKESEMPATAN LUCKY DRAW YANG HADIAHNYA BERUPA VOUCHER BELANJA JUTAAN RUPIAH HINGGA 1UNIT HANDPHONE LOH. YUK JANGAN SAMPAI KETINGGALAN MOMENNYA DAN DAPATKAN HARGA SPESIAL DENGAN DM SEKARANG 🤩",7,"03/16/2026 19:22",https://www.instagram.com/stories/purapura.ponsel/3854515984842088927,"IG story",,Lifetime,1810,1545,0,0,8,1,1669,,,
18071541089234226,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,60,"03/16/2026 21:06",https://www.instagram.com/stories/purapura.ponsel/3854568464703545146,"IG story",,Lifetime,3183,2645,0,0,5,0,1961,,,
18113800333680234,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""TUKAR TAMBAH"" SEKARANG🥰",18,"03/16/2026 21:25",https://www.instagram.com/stories/purapura.ponsel/3854578186957555962,"IG story",,Lifetime,1866,1595,0,0,2,0,1810,,,
17855996265593813,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"03/16/2026 21:49",https://www.instagram.com/stories/purapura.ponsel/3854589916412601210,"IG story",,Lifetime,1927,1575,0,0,2,1,1810,,13,
18147581437466597,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,11,"03/16/2026 22:23",https://www.instagram.com/stories/purapura.ponsel/3854607253442356612,"IG story",,Lifetime,1915,1528,0,0,1,0,1755,,8,
18156985723439119,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,9,"03/17/2026 00:33",https://www.instagram.com/stories/purapura.ponsel/3854672614732818283,"IG story",,Lifetime,1992,1661,1,2,5,1,1870,,,
18198608986342392,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,11,"03/17/2026 01:00",https://www.instagram.com/stories/purapura.ponsel/3854686407877666337,"IG story",,Lifetime,1879,1593,1,0,7,1,1808,,,1
18040334432581514,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","✅PROMO BUNGA DAN DP 0%
✅ SYARAT MUDAH&CEPAT
✅FREE 1X CICILAN",11,"03/17/2026 01:55",https://www.instagram.com/stories/purapura.ponsel/3854713730278564516,"IG story",,Lifetime,1885,1615,0,1,5,2,1769,,,
18106006660862942,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""LOKER""SEKARANG✨",9,"03/17/2026 03:45",https://www.instagram.com/stories/purapura.ponsel/3854769543823192415,"IG story",,Lifetime,1840,1556,0,0,3,1,1705,,,
18101414371738185,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,11,"03/17/2026 03:58",https://www.instagram.com/stories/purapura.ponsel/3854775842266924639,"IG story",,Lifetime,1723,1499,0,0,3,0,1652,23,,
17914914597145517,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""SERVICE""SEKARANG🔥",20,"03/17/2026 04:00",https://www.instagram.com/stories/purapura.ponsel/3854776706746518224,"IG story",,Lifetime,1611,1444,0,0,3,2,1563,,,
18041218970764899,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,60,"03/17/2026 04:27",https://www.instagram.com/stories/purapura.ponsel/3854790522867765786,"IG story",,Lifetime,2800,2414,0,1,3,0,1610,,,
18034902587785189,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/17/2026 04:39",https://www.instagram.com/stories/purapura.ponsel/3854796532340735483,"IG story",,Lifetime,1631,1376,0,0,4,0,1587,,2,
17858789136568253,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/17/2026 06:08",https://www.instagram.com/stories/purapura.ponsel/3854841172301439294,"IG story",,Lifetime,1792,1478,0,0,3,1,1717,,15,
17993030993766353,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,10,"03/17/2026 07:01",https://www.instagram.com/stories/purapura.ponsel/3854867720123387554,"IG story",,Lifetime,1718,1454,0,0,3,0,1612,,,
18158411125435673,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,22,"03/17/2026 18:04",https://www.instagram.com/stories/purapura.ponsel/3855201485160922848,"IG story",,Lifetime,2179,1779,0,0,12,0,1995,,,
18100906312821472,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""IPHONE""SEKARANG✨",10,"03/17/2026 19:00",https://www.instagram.com/stories/purapura.ponsel/3855229769710033841,"IG story",,Lifetime,1876,1578,1,0,5,0,1796,,,
18088807814336676,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""ANDROID""SEKARANG❤️",10,"03/17/2026 19:00",https://www.instagram.com/stories/purapura.ponsel/3855230106797850969,"IG story",,Lifetime,1625,1408,0,0,3,0,1565,,,
17871266283570567,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","YUK KE STORE SEKARANG JUGA❣️",13,"03/17/2026 19:00",https://www.instagram.com/stories/purapura.ponsel/3855229981908250797,"IG story",,Lifetime,1490,1341,1,0,,0,1442,,,
18085611272189603,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","GAS SEKARANG KE STORE🔥",20,"03/17/2026 19:01",https://www.instagram.com/stories/purapura.ponsel/3855230386029433108,"IG story",,Lifetime,1424,1284,0,0,4,0,1381,,,
18080991449065449,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","SETIAP PEMBELIAN ANDROID BRAND NEW, KALIAN BERKESEMPATAN LUCKY DRAW YANG HADIAHNYA BERUPA VOUCHER BELANJA JUTAAN RUPIAH HINGGA 1UNIT HANDPHONE LOH. YUK JANGAN SAMPAI KETINGGALAN MOMENNYA DAN DAPATKAN HARGA SPESIAL DENGAN DM SEKARANG 🤩",9,"03/17/2026 19:01",https://www.instagram.com/stories/purapura.ponsel/3855230633451396230,"IG story",,Lifetime,1179,1061,1,0,,0,1084,,,
18094055242860302,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","FREE GUYS YUK KE STORE🥰",13,"03/17/2026 19:02",https://www.instagram.com/stories/purapura.ponsel/3855231299758556541,"IG story",,Lifetime,1392,1223,0,0,3,0,1354,,,
17923148892096498,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,60,"03/17/2026 20:50",https://www.instagram.com/stories/purapura.ponsel/3855285013257118297,"IG story",,Lifetime,2916,2431,0,0,5,0,1596,,,
18115253632644457,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/12/2026 20:52",https://www.instagram.com/stories/purapura.ponsel/3851662524534716818,"IG story",,Lifetime,1988,1725,0,0,3,0,1943,,2,
18096106654797082,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"03/11/2026 22:01",https://www.instagram.com/stories/purapura.ponsel/3850972276674464449,"IG story",,Lifetime,1996,1650,0,0,4,1,1902,,,1
18044058404748042,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/11/2026 23:26",https://www.instagram.com/stories/purapura.ponsel/3851015300737883352,"IG story",,Lifetime,2174,1756,0,0,5,0,2128,,10,
18449850334106764,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","GASKAN KE TOKO SEKARANG😍",14,"03/12/2026 00:07",https://www.instagram.com/stories/purapura.ponsel/3851035959421537265,"IG story",,Lifetime,2020,1698,0,0,5,1,1961,,,
18156918064430239,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",GASKAN🚀,11,"03/12/2026 01:24",https://www.instagram.com/stories/purapura.ponsel/3851074663921957120,"IG story",,Lifetime,2018,1730,0,0,12,2,1927,,,
18109667875706676,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""LOKER"" SEKARANG🤗",13,"03/12/2026 03:00",https://www.instagram.com/stories/purapura.ponsel/3851122738388528370,"IG story",,Lifetime,2023,1735,0,0,6,1,1943,,,1
18310012078260827,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,13,"03/12/2026 03:00",https://www.instagram.com/stories/purapura.ponsel/3851122827047669019,"IG story",,Lifetime,1819,1612,0,1,4,0,1770,8,,
18083797936988534,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,25,"03/12/2026 03:09",https://www.instagram.com/stories/purapura.ponsel/3851127105615290461,"IG story",,Lifetime,1757,1565,0,0,8,0,1721,,,
18094328699091573,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""SERVICE"" SEKARANG🦋",20,"03/12/2026 04:01",https://www.instagram.com/stories/purapura.ponsel/3851161095617320493,"IG story",,Lifetime,1843,1617,0,0,2,0,1791,,,
18123549955603062,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,26,"03/12/2026 04:16",https://www.instagram.com/stories/purapura.ponsel/3851161196700045497,"IG story",,Lifetime,2196,1784,1,2,3,0,1770,,,
18085944860193482,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,15,"03/12/2026 06:02",https://www.instagram.com/stories/purapura.ponsel/3851214046834393831,"IG story",,Lifetime,2127,1730,0,0,14,1,2024,,,
18201744100336245,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,37,"03/12/2026 06:16",https://www.instagram.com/stories/purapura.ponsel/3851221596732856158,"IG story",,Lifetime,1924,1615,2,0,6,1,1868,,,
18098861216503623,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,44,"03/12/2026 07:31",https://www.instagram.com/stories/purapura.ponsel/3851259158360967590,"IG story",,Lifetime,2153,1737,2,4,24,1,2037,,12,
18342866827214339,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""IPHONE""SEKARANG✨",10,"03/12/2026 19:00",https://www.instagram.com/stories/purapura.ponsel/3851605936604177502,"IG story",,Lifetime,2652,2181,2,1,18,2,2473,,,
18157979755431600,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","YUK GAS KE STORE SEKARANG😍",10,"03/12/2026 19:00",https://www.instagram.com/stories/purapura.ponsel/3851606017789117520,"IG story",,Lifetime,2296,1860,1,0,8,1,2213,,,
18116060443714455,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""ANDROID""SEKARANG❤️",12,"03/12/2026 19:00",https://www.instagram.com/stories/purapura.ponsel/3851606118829861381,"IG story",,Lifetime,2099,1796,1,0,6,1,2049,,,
17905884189201382,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","YUK JOIN PO SEKARANG🔥",20,"03/12/2026 19:01",https://www.instagram.com/stories/purapura.ponsel/3851606381309395901,"IG story",,Lifetime,1977,1739,0,0,4,0,1932,,,
17933667483195449,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","SETIAP PEMBELIAN ANDROID BRAND NEW, KALIAN BERKESEMPATAN LUCKY DRAW YANG HADIAHNYA BERUPA VOUCHER BELANJA JUTAAN RUPIAH HINGGA 1UNIT HANDPHONE LOH. YUK JANGAN SAMPAI KETINGGALAN MOMENNYA DAN DAPATKAN HARGA SPESIAL DENGAN DM SEKARANG 🤩",14,"03/12/2026 19:01",https://www.instagram.com/stories/purapura.ponsel/3851606544493000973,"IG story",,Lifetime,1939,1688,1,0,7,0,1802,,,
18127789660555129,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","YUK KE STORE SEKARANG GUYS✨",14,"03/12/2026 20:04",https://www.instagram.com/stories/purapura.ponsel/3851637991891241934,"IG story",,Lifetime,2058,1732,0,0,8,0,1952,,,
17877809130506496,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""IPHONE"" SEKARANG🌝",13,"03/07/2026 18:00",https://www.instagram.com/stories/purapura.ponsel/3847982137925159652,"IG story",,Lifetime,1946,1682,0,0,2,1,1893,,,
18057460427419782,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","3 ORANG PERTAMA = harga promo🔥
lewat dari itu balik normal, gas sekarang ke toko!😍",11,"03/07/2026 18:00",https://www.instagram.com/stories/purapura.ponsel/3847982252882643103,"IG story",,Lifetime,2002,1643,0,1,2,0,1891,,,
18060470903360800,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","STOK TERBATAS⚡️ LANGSUNG MELUNCUR KE TOKO‼️",12,"03/07/2026 18:01",https://www.instagram.com/stories/purapura.ponsel/3847982353428455452,"IG story",,Lifetime,1920,1601,1,1,1,0,1894,,,
18244217821306324,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO LANGKA⚡️
Harga Sama, upgrade sekalian ke iPhone 16 Pro Max 🤩",16,"03/07/2026 18:01",https://www.instagram.com/stories/purapura.ponsel/3847982446172929023,"IG story",,Lifetime,1781,1560,0,1,1,0,1751,,,
18109863406783601,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""ANDROID"" SEKARANG🦋",14,"03/07/2026 18:01",https://www.instagram.com/stories/purapura.ponsel/3847982786876230726,"IG story",,Lifetime,1676,1501,0,0,2,0,1655,,,
17848982637691238,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","KOUTA PO TERBATAS👀
GAS SEBELUM DITUTUP❣️",21,"03/07/2026 18:02",https://www.instagram.com/stories/purapura.ponsel/3847982902580324660,"IG story",,Lifetime,1615,1483,0,0,2,0,1601,,,
18101416444903914,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","UPGRADE ke SAMSUNG GALAXY S26🚀
PO sekarang sebelum telat!",20,"03/07/2026 18:02",https://www.instagram.com/stories/purapura.ponsel/3847982986265092759,"IG story",,Lifetime,1572,1461,0,0,3,0,1554,,,
18094267139088580,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","SETIAP PEMBELIAN ANDROID BERKESEMPATAN UNTUK LUCKY DRAW YANG BERHADIAHKAN VOUCHER BELANJA. YUK SEGERA KE TOKO JANGAN SAMPAI KETINGGALAN MOMENTNYA🚀🥰🔥",5,"03/07/2026 18:02",https://www.instagram.com/stories/purapura.ponsel/3847983387508947614,"IG story",,Lifetime,1600,1430,0,0,1,0,1413,,,
18228274801308036,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/07/2026 18:19",https://www.instagram.com/stories/purapura.ponsel/3847991842688971551,"IG story",,Lifetime,1707,1416,0,0,,0,1680,,,
17910869904348138,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Hari terakhir Kesanga Fest🎉
Jangan lupa mampir ke Stand Pura Pura Ponsel ya! 
ada banyak promo dan diskon menarik untuk pembelian unit handphone📱
selain itu, ada juga photobooth GRATIS tanpa biaya buat kalian yang mau foto2 seru bersama teman atau keluarga📸
yuk datang dan meriahkan acara hari ini! 
Happy Sunday Semuanya!☀️",22,"03/07/2026 18:40",https://www.instagram.com/stories/purapura.ponsel/3848002181002397993,"IG story",,Lifetime,1723,1462,0,0,5,0,1652,,,
18173458591375807,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,38,"03/07/2026 18:57",https://www.instagram.com/stories/purapura.ponsel/3848010540476771919,"IG story",,Lifetime,1657,1460,1,0,6,0,1639,,,
18008068376839076,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""TUKAR TAMBAH"" SEKARANG🌼",13,"03/07/2026 20:07",https://www.instagram.com/stories/purapura.ponsel/3848045778049376091,"IG story",,Lifetime,1729,1514,0,0,3,0,1660,,,
18129785995530642,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","✅PROMO&DP 0%
✅FREE 2X CICILAN",12,"03/07/2026 20:07",https://www.instagram.com/stories/purapura.ponsel/3848045816586635744,"IG story",,Lifetime,1687,1454,0,1,12,1,1606,,,
18057066104436630,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/07/2026 23:34",https://www.instagram.com/stories/purapura.ponsel/3848150188805026846,"IG story",,Lifetime,2071,1784,3,0,13,0,2019,,,
18091695070888192,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","BURUAN DATANG KE TOKO KROYA🌺",13,"03/08/2026 00:00",https://www.instagram.com/stories/purapura.ponsel/3848163360672808756,"IG story",,Lifetime,1910,1668,1,0,7,0,1860,,,
18039376652545582,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DENGER MUSIK MAKIN MANTAP🎶
APPLE AIRPODS LAGI PROMO❗️",12,"03/08/2026 00:00",https://www.instagram.com/stories/purapura.ponsel/3848163412128557256,"IG story",,Lifetime,1781,1584,1,0,4,0,1739,,,
18330517873247100,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/08/2026 00:32",https://www.instagram.com/stories/purapura.ponsel/3848179227448031536,"IG story",,Lifetime,1858,1615,2,0,2,0,1826,,9,
18085584695262446,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"03/08/2026 00:32",https://www.instagram.com/stories/purapura.ponsel/3848179618105478831,"IG story",,Lifetime,1799,1560,1,0,5,0,1776,,,
18024583028801268,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/08/2026 00:43",https://www.instagram.com/stories/purapura.ponsel/3848184966723925942,"IG story",,Lifetime,1784,1562,5,0,4,0,1759,,8,
17894117310281522,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/08/2026 01:12",https://www.instagram.com/stories/purapura.ponsel/3848199670779344809,"IG story",,Lifetime,1893,1554,1,0,7,0,1858,,8,
17955968256077294,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""LOKER"" SEKARANG🐝",10,"03/08/2026 03:00",https://www.instagram.com/stories/purapura.ponsel/3848223621521842423,"IG story",,Lifetime,1874,1580,1,0,1,0,1821,,,
18331712578168923,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,13,"03/08/2026 03:00",https://www.instagram.com/stories/purapura.ponsel/3848223985914577122,"IG story",,Lifetime,1732,1535,2,0,1,1,1695,21,,
17977681775992242,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,17,"03/08/2026 03:21",https://www.instagram.com/stories/purapura.ponsel/3848234133680783944,"IG story",,Lifetime,1722,1547,1,0,3,0,1673,,,
18132842290525589,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/08/2026 03:53",https://www.instagram.com/stories/purapura.ponsel/3848250308242435205,"IG story",,Lifetime,1753,1552,1,0,3,0,1724,,,
17948557091965201,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""SERVICE"" SEKARANG🤗",15,"03/08/2026 04:00",https://www.instagram.com/stories/purapura.ponsel/3848253871194630854,"IG story",,Lifetime,1703,1505,1,0,7,0,1655,,,
18073773551390424,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/08/2026 04:25",https://www.instagram.com/stories/purapura.ponsel/3848266533672533148,"IG story",,Lifetime,1769,1543,1,0,3,0,1740,,,
18110452501706671,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"03/08/2026 04:35",https://www.instagram.com/stories/purapura.ponsel/3848271545798714299,"IG story",,Lifetime,1662,1480,2,0,2,0,1628,,,
18064180982671975,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,7,"03/08/2026 05:13",https://www.instagram.com/stories/purapura.ponsel/3848290494414322913,"IG story",,Lifetime,1854,1623,2,0,4,1,1703,,,
18103868302880664,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,24,"03/08/2026 05:44",https://www.instagram.com/stories/purapura.ponsel/3848306374468666871,"IG story",,Lifetime,1853,1617,1,0,8,0,1811,,6,
17945360126980967,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,9,"03/08/2026 06:55",https://www.instagram.com/stories/purapura.ponsel/3848341939389986100,"IG story",,Lifetime,2083,1721,1,0,9,0,2011,,,
18065259362318354,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Suksma bli @nanoe_biroe_official sudah mampir🔥 @arthadashing_ @sap_inget @gustiadiarta @bli_komaang",10,"03/08/2026 09:39",https://www.instagram.com/stories/purapura.ponsel/3848424543362850032,"IG story",,Lifetime,5428,4332,3,6,16,0,2209,,8,1
17854086291629701,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,11,"03/08/2026 18:33",https://www.instagram.com/stories/purapura.ponsel/3848693075380713572,"IG story",,Lifetime,2569,2138,2,0,16,0,2501,,,1
18095714443977388,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/08/2026 18:33",https://www.instagram.com/stories/purapura.ponsel/3848693328624361081,"IG story",,Lifetime,2201,1892,1,0,7,0,2159,,,
18092566462844768,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/08/2026 18:35",https://www.instagram.com/stories/purapura.ponsel/3848694298917914322,"IG story",,Lifetime,2043,1787,1,0,1,0,2014,,,
18098246521946245,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"03/08/2026 18:36",https://www.instagram.com/stories/purapura.ponsel/3848694550114732904,"IG story",,Lifetime,2072,1723,3,0,9,0,2022,,70,
18092585891025035,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,40,"03/08/2026 18:45",https://www.instagram.com/stories/purapura.ponsel/3848699433484171232,"IG story",,Lifetime,2010,1682,2,0,3,1,1972,,,
18096201622959733,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,15,"03/08/2026 18:58",https://www.instagram.com/stories/purapura.ponsel/3848705907837011272,"IG story",,Lifetime,1992,1675,1,0,,0,1945,,42,
17964291651020057,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"03/08/2026 18:59",https://www.instagram.com/stories/purapura.ponsel/3848706504887770215,"IG story",,Lifetime,1951,1619,1,0,3,1,1919,,2,
18315765256255305,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",❤️,20,"03/08/2026 19:00",https://www.instagram.com/stories/purapura.ponsel/3848706924485969309,"IG story",,Lifetime,1945,1569,3,0,4,0,1921,,4,
17855483058653356,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","dm ""Iphone"" sekarang🥰",13,"03/08/2026 19:07",https://www.instagram.com/stories/purapura.ponsel/3848710633659999018,"IG story",,Lifetime,1969,1550,1,0,1,0,1920,,,
18086276060241373,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","dm ""android"" sekarang🥰",13,"03/08/2026 19:11",https://www.instagram.com/stories/purapura.ponsel/3848712424048987617,"IG story",,Lifetime,1927,1516,1,0,,0,1894,,,
17933994852194697,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","Setiap pembelian android brand new, kalian berkesempatan LUCKY DRAW yang hadiahnya berupa Voucher Belanja Jutaan Rupiah hingga 1Unit Handphone loh. Yuk jangan sampai ketinggalan momennya dan dapatkan harga spesial dengan DM sekarang 🤩",5,"03/08/2026 19:13",https://www.instagram.com/stories/purapura.ponsel/3848713556729190024,"IG story",,Lifetime,1372,1141,0,0,5,1,1289,,,
18056872361454470,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","dm ""tukar tambah"" sekarang🥰",15,"03/08/2026 21:02",https://www.instagram.com/stories/purapura.ponsel/3848768440395994013,"IG story",,Lifetime,2078,1700,1,0,8,0,1991,,,
